Foot MoveType type enum move-type
-4 24 -13 20 16 add
-4 24 -13 21 18 add
-4 24 -13 24 12 add
-4 24 -13 26 13 add
-4 24 -12 21 13 add
-4 24 -12 22 12 add
-4 24 -12 23 12 add
-4 24 -11 17 15 add
-4 24 -10 16 15 add
-4 24 -8 14 15 add
-4 24 -6 14 17 add
-4 24 -6 15 12 add
-4 24 -6 23 4 add
-4 24 -5 14 16 add
-4 24 -5 15 13 add
-4 24 -5 20 6 add
-4 24 -5 24 2 add
-4 24 -4 8 28 add
-4 24 -4 18 11 add
-4 24 -4 22 3 add
-4 24 -3 8 30 add
-4 24 -3 9 28 add
-4 24 -3 18 9 add
-4 24 -3 19 7 add
-4 24 -6 13 17 add
-4 24 -13 25 12 add
-4 24 -14 26 14 add
-4 25 -6 25 2 add
-4 25 -3 26 2 add
-4 25 -3 22 4 add
-4 25 -8 22 7 add
-4 25 -8 23 8 add
-4 25 -8 24 9 add
-4 25 -8 26 11 add
-4 25 -6 8 26 add
-4 25 -6 9 25 add
-4 25 -6 10 24 add
-4 25 -6 17 14 add
-4 25 -6 18 13 add
-4 25 -6 19 12 add
-4 25 -6 20 7 add
-4 25 -6 22 5 add
-4 25 -6 24 3 add
-4 25 -6 26 3 add
-4 25 -5 8 27 add
-4 25 -5 9 26 add
-4 25 -5 10 25 add
-4 25 -5 17 11 add
-4 25 -5 18 10 add
-4 25 -5 22 4 add
-4 25 -5 23 3 add
-4 25 -5 25 1 add
-4 25 -5 26 2 add
-4 25 -4 9 27 add
-4 25 -4 10 26 add
-4 25 -4 17 12 add
-4 25 -4 23 2 add
-4 25 -4 24 1 add
-4 25 -4 25 0 add
-4 25 -4 26 1 add
-4 25 -3 10 27 add
-4 25 -3 13 17 add
-4 25 -3 14 16 add
-4 25 -3 15 15 add
-4 25 -3 17 13 add
-4 25 -3 23 3 add
-4 25 -3 24 2 add
-4 25 -3 25 1 add
-4 25 -11 10 22 add
-4 25 -11 25 9 add
-4 25 -10 10 21 add
-4 25 -10 13 18 add
-4 25 -10 25 8 add
-4 25 -9 13 17 add
-4 25 -9 25 7 add
-4 25 -8 13 17 add
-4 25 -8 25 4 add
-4 25 -7 12 20 add
-4 25 -7 13 18 add
-4 25 -7 14 16 add
-4 25 -7 15 15 add
-4 25 -7 16 12 add
-4 25 -7 17 11 add
-4 25 -7 18 10 add
-4 25 -7 19 9 add
-4 25 -7 20 8 add
-4 25 -7 21 7 add
-4 25 -7 22 6 add
-4 25 -7 23 5 add
-4 25 -7 24 4 add
-4 25 -7 25 3 add
-4 25 -7 26 4 add
-4 25 -6 12 19 add
-4 25 -6 16 11 add
-4 25 -6 21 6 add
-4 25 -5 12 18 add
-4 25 -5 16 12 add
-4 25 -5 21 5 add
-4 25 -4 12 17 add
-4 25 -4 16 13 add
-4 25 -4 21 5 add
-4 25 -3 12 18 add
-4 25 -3 16 14 add
-4 25 -3 21 5 add
-4 25 -12 20 15 add
-4 25 -12 24 10 add
-4 25 -12 25 11 add
-4 25 -12 26 10 add
-4 25 -11 18 15 add
-4 25 -11 19 15 add
-4 25 -11 20 13 add
-4 25 -11 21 12 add
-4 25 -11 22 11 add
-4 25 -11 23 10 add
-4 25 -10 19 13 add
-4 25 -7 8 25 add
-4 25 -7 9 24 add
-4 25 -7 10 23 add
-4 25 -7 11 22 add
-4 25 -6 11 21 add
-4 25 -5 11 20 add
-4 25 -5 19 10 add
-4 25 -4 11 19 add
-4 25 -4 19 10 add
-4 25 -4 20 7 add
-4 25 -3 11 20 add
-4 25 -13 20 17 add
-4 25 -13 21 19 add
-4 25 -13 24 12 add
-4 25 -13 26 12 add
-4 25 -12 21 14 add
-4 25 -12 22 13 add
-4 25 -12 23 12 add
-4 25 -11 17 16 add
-4 25 -10 16 16 add
-4 25 -8 14 16 add
-4 25 -6 14 18 add
-4 25 -6 15 13 add
-4 25 -6 23 5 add
-4 25 -5 14 17 add
-4 25 -5 15 14 add
-4 25 -5 20 7 add
-4 25 -5 24 3 add
-4 25 -4 8 29 add
-4 25 -4 18 12 add
-4 25 -4 22 4 add
-4 25 -3 8 31 add
-4 25 -3 9 29 add
-4 25 -3 18 10 add
-4 25 -3 19 8 add
-4 25 -6 13 18 add
-4 25 -13 25 12 add
-4 25 -14 26 13 add
-4 26 -6 25 3 add
-4 26 -3 26 1 add
-4 26 -3 22 5 add
-4 26 -8 22 8 add
-4 26 -8 23 9 add
-4 26 -8 24 10 add
-4 26 -8 26 4 add
-4 26 -6 8 27 add
-4 26 -6 9 26 add
-4 26 -6 10 25 add
-4 26 -6 17 15 add
-4 26 -6 18 14 add
-4 26 -6 19 13 add
-4 26 -6 20 8 add
-4 26 -6 22 6 add
-4 26 -6 24 4 add
-4 26 -6 26 2 add
-4 26 -5 8 28 add
-4 26 -5 9 27 add
-4 26 -5 10 26 add
-4 26 -5 17 12 add
-4 26 -5 18 11 add
-4 26 -5 22 5 add
-4 26 -5 23 4 add
-4 26 -5 25 2 add
-4 26 -5 26 1 add
-4 26 -4 9 28 add
-4 26 -4 10 27 add
-4 26 -4 17 13 add
-4 26 -4 23 3 add
-4 26 -4 24 2 add
-4 26 -4 25 1 add
-4 26 -4 26 0 add
-4 26 -3 10 28 add
-4 26 -3 13 18 add
-4 26 -3 14 17 add
-4 26 -3 15 16 add
-4 26 -3 17 14 add
-4 26 -3 23 4 add
-4 26 -3 24 3 add
-4 26 -3 25 2 add
-4 26 -11 10 23 add
-4 26 -11 25 8 add
-4 26 -10 10 22 add
-4 26 -10 13 19 add
-4 26 -10 25 7 add
-4 26 -9 13 18 add
-4 26 -9 25 6 add
-4 26 -8 13 18 add
-4 26 -8 25 5 add
-4 26 -7 12 21 add
-4 26 -7 13 19 add
-4 26 -7 14 17 add
-4 26 -7 15 16 add
-4 26 -7 16 13 add
-4 26 -7 17 12 add
-4 26 -7 18 11 add
-4 26 -7 19 10 add
-4 26 -7 20 9 add
-4 26 -7 21 8 add
-4 26 -7 22 7 add
-4 26 -7 23 6 add
-4 26 -7 24 5 add
-4 26 -7 25 4 add
-4 26 -7 26 3 add
-4 26 -6 12 20 add
-4 26 -6 16 12 add
-4 26 -6 21 7 add
-4 26 -5 12 19 add
-4 26 -5 16 13 add
-4 26 -5 21 6 add
-4 26 -4 12 18 add
-4 26 -4 16 14 add
-4 26 -4 21 6 add
-4 26 -3 12 19 add
-4 26 -3 16 15 add
-4 26 -3 21 6 add
-4 26 -12 20 16 add
-4 26 -12 24 11 add
-4 26 -12 25 10 add
-4 26 -12 26 9 add
-4 26 -11 18 16 add
-4 26 -11 19 16 add
-4 26 -11 20 14 add
-4 26 -11 21 13 add
-4 26 -11 22 12 add
-4 26 -11 23 11 add
-4 26 -10 19 14 add
-4 26 -7 8 26 add
-4 26 -7 9 25 add
-4 26 -7 10 24 add
-4 26 -7 11 23 add
-4 26 -6 11 22 add
-4 26 -5 11 21 add
-4 26 -5 19 11 add
-4 26 -4 11 20 add
-4 26 -4 19 11 add
-4 26 -4 20 8 add
-4 26 -3 11 21 add
-4 26 -13 20 18 add
-4 26 -13 21 20 add
-4 26 -13 24 13 add
-4 26 -13 26 11 add
-4 26 -12 21 15 add
-4 26 -12 22 14 add
-4 26 -12 23 13 add
-4 26 -11 17 17 add
-4 26 -10 16 17 add
-4 26 -8 14 17 add
-4 26 -6 14 19 add
-4 26 -6 15 14 add
-4 26 -6 23 6 add
-4 26 -5 14 18 add
-4 26 -5 15 15 add
-4 26 -5 20 8 add
-4 26 -5 24 4 add
-4 26 -4 8 30 add
-4 26 -4 18 13 add
-4 26 -4 22 5 add
-4 26 -3 8 32 add
-4 26 -3 9 30 add
-4 26 -3 18 11 add
-4 26 -3 19 9 add
-4 26 -6 13 19 add
-4 26 -13 25 11 add
-4 26 -14 26 12 add
-3 10 -8 8 8 add
-3 10 -8 9 7 add
-3 10 -8 10 6 add
-3 10 -8 11 7 add
-3 10 -8 12 8 add
-3 10 -8 15 13 add
-3 10 -8 16 14 add
-3 10 -8 17 15 add
-3 10 -8 18 16 add
-3 10 -8 19 17 add
-3 10 -8 20 18 add
-3 10 -8 21 19 add
-3 10 -8 22 20 add
-3 10 -8 23 21 add
-3 10 -8 24 22 add
-3 10 -8 26 24 add
-3 10 -6 8 5 add
-3 10 -6 9 4 add
-3 10 -6 10 3 add
-3 10 -6 17 17 add
-3 10 -6 18 18 add
-3 10 -6 19 19 add
-3 10 -6 20 20 add
-3 10 -6 22 22 add
-3 10 -6 24 24 add
-3 10 -6 26 26 add
-3 10 -5 8 4 add
-3 10 -5 9 3 add
-3 10 -5 10 2 add
-3 10 -5 17 18 add
-3 10 -5 18 19 add
-3 10 -5 22 23 add
-3 10 -5 23 24 add
-3 10 -5 25 26 add
-3 10 -5 26 27 add
-3 10 -4 9 2 add
-3 10 -4 10 1 add
-3 10 -4 17 19 add
-3 10 -4 23 25 add
-3 10 -4 24 26 add
-3 10 -4 25 27 add
-3 10 -4 26 28 add
-3 10 -3 10 0 add
-3 10 -3 13 24 add
-3 10 -3 14 23 add
-3 10 -3 15 22 add
-3 10 -3 17 20 add
-3 10 -3 23 26 add
-3 10 -3 24 27 add
-3 10 -3 25 28 add
-3 10 -11 10 9 add
-3 10 -11 25 24 add
-3 10 -10 10 8 add
-3 10 -10 13 11 add
-3 10 -10 25 23 add
-3 10 -9 13 10 add
-3 10 -9 25 22 add
-3 10 -8 13 9 add
-3 10 -8 25 23 add
-3 10 -7 12 9 add
-3 10 -7 13 10 add
-3 10 -7 14 11 add
-3 10 -7 15 12 add
-3 10 -7 16 13 add
-3 10 -7 17 14 add
-3 10 -7 18 15 add
-3 10 -7 19 16 add
-3 10 -7 20 17 add
-3 10 -7 21 18 add
-3 10 -7 22 19 add
-3 10 -7 23 20 add
-3 10 -7 24 21 add
-3 10 -7 25 22 add
-3 10 -7 26 23 add
-3 10 -6 12 6 add
-3 10 -6 16 14 add
-3 10 -6 21 19 add
-3 10 -5 12 5 add
-3 10 -5 16 15 add
-3 10 -5 21 20 add
-3 10 -4 12 4 add
-3 10 -4 16 16 add
-3 10 -4 21 21 add
-3 10 -3 12 3 add
-3 10 -3 16 17 add
-3 10 -3 21 22 add
-3 10 -12 20 22 add
-3 10 -12 24 25 add
-3 10 -12 25 26 add
-3 10 -12 26 27 add
-3 10 -11 18 18 add
-3 10 -11 19 20 add
-3 10 -11 20 20 add
-3 10 -11 21 21 add
-3 10 -11 22 22 add
-3 10 -11 23 23 add
-3 10 -10 19 18 add
-3 10 -7 8 7 add
-3 10 -7 9 6 add
-3 10 -7 10 5 add
-3 10 -7 11 7 add
-3 10 -6 11 5 add
-3 10 -5 11 4 add
-3 10 -5 19 21 add
-3 10 -4 11 3 add
-3 10 -4 19 23 add
-3 10 -4 20 23 add
-3 10 -3 11 2 add
-3 10 -13 20 24 add
-3 10 -13 21 26 add
-3 10 -13 24 27 add
-3 10 -13 26 29 add
-3 10 -12 21 23 add
-3 10 -12 22 24 add
-3 10 -12 23 25 add
-3 10 -11 17 17 add
-3 10 -10 16 15 add
-3 10 -8 14 11 add
-3 10 -6 14 13 add
-3 10 -6 15 14 add
-3 10 -6 23 22 add
-3 10 -5 14 15 add
-3 10 -5 15 16 add
-3 10 -5 20 22 add
-3 10 -5 24 26 add
-3 10 -4 8 4 add
-3 10 -4 18 21 add
-3 10 -4 22 23 add
-3 10 -3 8 4 add
-3 10 -3 9 2 add
-3 10 -3 18 22 add
-3 10 -3 19 24 add
-3 10 -6 13 7 add
-3 10 -13 25 27 add
-3 10 -14 26 30 add
-3 13 -5 13 2 add
-3 13 -4 13 1 add
-3 13 -4 14 2 add
-3 13 -4 15 3 add
-3 13 -4 17 5 add
-3 13 -4 23 15 add
-3 13 -4 24 16 add
-3 13 -4 25 17 add
-3 13 -4 26 18 add
-3 13 -3 10 24 add
-3 13 -3 13 0 add
-3 13 -3 14 1 add
-3 13 -3 15 2 add
-3 13 -3 17 6 add
-3 13 -3 23 16 add
-3 13 -3 24 17 add
-3 13 -3 25 18 add
-3 13 -11 10 19 add
-3 13 -11 25 20 add
-3 13 -10 10 18 add
-3 13 -10 13 15 add
-3 13 -10 25 19 add
-3 13 -9 13 14 add
-3 13 -9 25 18 add
-3 13 -8 13 14 add
-3 13 -8 25 17 add
-3 13 -7 12 17 add
-3 13 -7 13 4 add
-3 13 -7 14 5 add
-3 13 -7 15 6 add
-3 13 -7 16 7 add
-3 13 -7 17 8 add
-3 13 -7 18 9 add
-3 13 -7 19 10 add
-3 13 -7 20 11 add
-3 13 -7 21 12 add
-3 13 -7 22 13 add
-3 13 -7 23 14 add
-3 13 -7 24 15 add
-3 13 -7 25 16 add
-3 13 -7 26 17 add
-3 13 -6 12 4 add
-3 13 -6 16 8 add
-3 13 -6 21 11 add
-3 13 -5 12 3 add
-3 13 -5 16 5 add
-3 13 -5 21 12 add
-3 13 -4 12 2 add
-3 13 -4 16 4 add
-3 13 -4 21 13 add
-3 13 -3 12 1 add
-3 13 -3 16 3 add
-3 13 -3 21 14 add
-3 13 -12 20 18 add
-3 13 -12 24 21 add
-3 13 -12 25 22 add
-3 13 -12 26 23 add
-3 13 -11 18 14 add
-3 13 -11 19 16 add
-3 13 -11 20 16 add
-3 13 -11 21 17 add
-3 13 -11 22 18 add
-3 13 -11 23 19 add
-3 13 -10 19 14 add
-3 13 -7 8 22 add
-3 13 -7 9 21 add
-3 13 -7 10 20 add
-3 13 -7 11 19 add
-3 13 -6 11 6 add
-3 13 -5 11 5 add
-3 13 -5 19 9 add
-3 13 -4 11 4 add
-3 13 -4 19 9 add
-3 13 -4 20 11 add
-3 13 -3 11 3 add
-3 13 -13 20 20 add
-3 13 -13 21 22 add
-3 13 -13 24 23 add
-3 13 -13 26 25 add
-3 13 -12 21 19 add
-3 13 -12 22 20 add
-3 13 -12 23 21 add
-3 13 -11 17 13 add
-3 13 -10 16 13 add
-3 13 -8 14 7 add
-3 13 -6 14 5 add
-3 13 -6 15 7 add
-3 13 -6 23 14 add
-3 13 -5 14 4 add
-3 13 -5 15 5 add
-3 13 -5 20 11 add
-3 13 -5 24 16 add
-3 13 -4 8 26 add
-3 13 -4 18 7 add
-3 13 -4 22 15 add
-3 13 -3 8 28 add
-3 13 -3 9 26 add
-3 13 -3 18 8 add
-3 13 -3 19 10 add
-3 13 -6 13 3 add
-3 13 -13 25 23 add
-3 13 -14 26 26 add
-3 14 -5 13 3 add
-3 14 -4 13 2 add
-3 14 -4 14 1 add
-3 14 -4 15 2 add
-3 14 -4 17 4 add
-3 14 -4 23 14 add
-3 14 -4 24 15 add
-3 14 -4 25 16 add
-3 14 -4 26 17 add
-3 14 -3 10 23 add
-3 14 -3 13 1 add
-3 14 -3 14 0 add
-3 14 -3 15 1 add
-3 14 -3 17 5 add
-3 14 -3 23 15 add
-3 14 -3 24 16 add
-3 14 -3 25 17 add
-3 14 -11 10 18 add
-3 14 -11 25 19 add
-3 14 -10 10 17 add
-3 14 -10 13 14 add
-3 14 -10 25 18 add
-3 14 -9 13 13 add
-3 14 -9 25 17 add
-3 14 -8 13 13 add
-3 14 -8 25 16 add
-3 14 -7 12 16 add
-3 14 -7 13 5 add
-3 14 -7 14 6 add
-3 14 -7 15 7 add
-3 14 -7 16 8 add
-3 14 -7 17 7 add
-3 14 -7 18 8 add
-3 14 -7 19 9 add
-3 14 -7 20 10 add
-3 14 -7 21 11 add
-3 14 -7 22 12 add
-3 14 -7 23 13 add
-3 14 -7 24 14 add
-3 14 -7 25 15 add
-3 14 -7 26 16 add
-3 14 -6 12 5 add
-3 14 -6 16 7 add
-3 14 -6 21 10 add
-3 14 -5 12 4 add
-3 14 -5 16 4 add
-3 14 -5 21 11 add
-3 14 -4 12 3 add
-3 14 -4 16 3 add
-3 14 -4 21 12 add
-3 14 -3 12 2 add
-3 14 -3 16 2 add
-3 14 -3 21 13 add
-3 14 -12 20 17 add
-3 14 -12 24 20 add
-3 14 -12 25 21 add
-3 14 -12 26 22 add
-3 14 -11 18 13 add
-3 14 -11 19 15 add
-3 14 -11 20 15 add
-3 14 -11 21 16 add
-3 14 -11 22 17 add
-3 14 -11 23 18 add
-3 14 -10 19 13 add
-3 14 -7 8 21 add
-3 14 -7 9 20 add
-3 14 -7 10 19 add
-3 14 -7 11 18 add
-3 14 -6 11 7 add
-3 14 -5 11 6 add
-3 14 -5 19 8 add
-3 14 -4 11 5 add
-3 14 -4 19 8 add
-3 14 -4 20 10 add
-3 14 -3 11 4 add
-3 14 -13 20 19 add
-3 14 -13 21 21 add
-3 14 -13 24 22 add
-3 14 -13 26 24 add
-3 14 -12 21 18 add
-3 14 -12 22 19 add
-3 14 -12 23 20 add
-3 14 -11 17 12 add
-3 14 -10 16 12 add
-3 14 -8 14 8 add
-3 14 -6 14 5 add
-3 14 -6 15 6 add
-3 14 -6 23 13 add
-3 14 -5 14 3 add
-3 14 -5 15 4 add
-3 14 -5 20 10 add
-3 14 -5 24 15 add
-3 14 -4 8 25 add
-3 14 -4 18 6 add
-3 14 -4 22 14 add
-3 14 -3 8 27 add
-3 14 -3 9 25 add
-3 14 -3 18 7 add
-3 14 -3 19 9 add
-3 14 -6 13 4 add
-3 14 -13 25 22 add
-3 14 -14 26 25 add
-3 15 -5 13 4 add
-3 15 -4 13 3 add
-3 15 -4 14 2 add
-3 15 -4 15 1 add
-3 15 -4 17 3 add
-3 15 -4 23 13 add
-3 15 -4 24 14 add
-3 15 -4 25 15 add
-3 15 -4 26 16 add
-3 15 -3 10 22 add
-3 15 -3 13 2 add
-3 15 -3 14 1 add
-3 15 -3 15 0 add
-3 15 -3 17 2 add
-3 15 -3 23 14 add
-3 15 -3 24 15 add
-3 15 -3 25 16 add
-3 15 -11 10 17 add
-3 15 -11 25 18 add
-3 15 -10 10 16 add
-3 15 -10 13 13 add
-3 15 -10 25 17 add
-3 15 -9 13 12 add
-3 15 -9 25 16 add
-3 15 -8 13 12 add
-3 15 -8 25 15 add
-3 15 -7 12 15 add
-3 15 -7 13 6 add
-3 15 -7 14 7 add
-3 15 -7 15 8 add
-3 15 -7 16 7 add
-3 15 -7 17 6 add
-3 15 -7 18 7 add
-3 15 -7 19 8 add
-3 15 -7 20 9 add
-3 15 -7 21 10 add
-3 15 -7 22 11 add
-3 15 -7 23 12 add
-3 15 -7 24 13 add
-3 15 -7 25 14 add
-3 15 -7 26 15 add
-3 15 -6 12 6 add
-3 15 -6 16 6 add
-3 15 -6 21 9 add
-3 15 -5 12 5 add
-3 15 -5 16 3 add
-3 15 -5 21 10 add
-3 15 -4 12 4 add
-3 15 -4 16 2 add
-3 15 -4 21 11 add
-3 15 -3 12 3 add
-3 15 -3 16 1 add
-3 15 -3 21 12 add
-3 15 -12 20 16 add
-3 15 -12 24 19 add
-3 15 -12 25 20 add
-3 15 -12 26 21 add
-3 15 -11 18 12 add
-3 15 -11 19 14 add
-3 15 -11 20 14 add
-3 15 -11 21 15 add
-3 15 -11 22 16 add
-3 15 -11 23 17 add
-3 15 -10 19 12 add
-3 15 -7 8 20 add
-3 15 -7 9 19 add
-3 15 -7 10 18 add
-3 15 -7 11 17 add
-3 15 -6 11 8 add
-3 15 -5 11 7 add
-3 15 -5 19 7 add
-3 15 -4 11 6 add
-3 15 -4 19 7 add
-3 15 -4 20 9 add
-3 15 -3 11 5 add
-3 15 -13 20 18 add
-3 15 -13 21 20 add
-3 15 -13 24 21 add
-3 15 -13 26 23 add
-3 15 -12 21 17 add
-3 15 -12 22 18 add
-3 15 -12 23 19 add
-3 15 -11 17 11 add
-3 15 -10 16 11 add
-3 15 -8 14 9 add
-3 15 -6 14 6 add
-3 15 -6 15 5 add
-3 15 -6 23 12 add
-3 15 -5 14 4 add
-3 15 -5 15 3 add
-3 15 -5 20 9 add
-3 15 -5 24 14 add
-3 15 -4 8 24 add
-3 15 -4 18 5 add
-3 15 -4 22 13 add
-3 15 -3 8 26 add
-3 15 -3 9 24 add
-3 15 -3 18 4 add
-3 15 -3 19 6 add
-3 15 -6 13 5 add
-3 15 -13 25 21 add
-3 15 -14 26 24 add
-3 17 -8 17 5 add
-3 17 -8 18 6 add
-3 17 -8 19 7 add
-3 17 -8 20 8 add
-3 17 -8 21 9 add
-3 17 -8 22 10 add
-3 17 -8 23 11 add
-3 17 -8 24 12 add
-3 17 -8 26 14 add
-3 17 -6 8 19 add
-3 17 -6 9 18 add
-3 17 -6 10 17 add
-3 17 -6 17 3 add
-3 17 -6 18 4 add
-3 17 -6 19 5 add
-3 17 -6 20 6 add
-3 17 -6 22 8 add
-3 17 -6 24 11 add
-3 17 -6 26 13 add
-3 17 -5 8 20 add
-3 17 -5 9 19 add
-3 17 -5 10 18 add
-3 17 -5 17 2 add
-3 17 -5 18 3 add
-3 17 -5 22 9 add
-3 17 -5 23 10 add
-3 17 -5 25 13 add
-3 17 -5 26 14 add
-3 17 -4 9 20 add
-3 17 -4 10 19 add
-3 17 -4 15 3 add
-3 17 -4 17 1 add
-3 17 -4 23 11 add
-3 17 -4 24 12 add
-3 17 -4 25 13 add
-3 17 -4 26 14 add
-3 17 -3 10 20 add
-3 17 -3 13 6 add
-3 17 -3 14 5 add
-3 17 -3 15 2 add
-3 17 -3 17 0 add
-3 17 -3 23 12 add
-3 17 -3 24 13 add
-3 17 -3 25 14 add
-3 17 -11 10 15 add
-3 17 -11 25 16 add
-3 17 -10 10 14 add
-3 17 -10 13 11 add
-3 17 -10 25 15 add
-3 17 -9 13 10 add
-3 17 -9 25 14 add
-3 17 -8 13 10 add
-3 17 -8 25 13 add
-3 17 -7 12 13 add
-3 17 -7 13 8 add
-3 17 -7 14 9 add
-3 17 -7 15 8 add
-3 17 -7 16 5 add
-3 17 -7 17 4 add
-3 17 -7 18 5 add
-3 17 -7 19 6 add
-3 17 -7 20 7 add
-3 17 -7 21 8 add
-3 17 -7 22 9 add
-3 17 -7 23 10 add
-3 17 -7 24 11 add
-3 17 -7 25 12 add
-3 17 -7 26 13 add
-3 17 -6 12 8 add
-3 17 -6 16 4 add
-3 17 -6 21 7 add
-3 17 -5 12 7 add
-3 17 -5 16 3 add
-3 17 -5 21 8 add
-3 17 -4 12 6 add
-3 17 -4 16 2 add
-3 17 -4 21 9 add
-3 17 -3 12 5 add
-3 17 -3 16 1 add
-3 17 -3 21 10 add
-3 17 -12 20 14 add
-3 17 -12 24 17 add
-3 17 -12 25 18 add
-3 17 -12 26 19 add
-3 17 -11 18 10 add
-3 17 -11 19 12 add
-3 17 -11 20 12 add
-3 17 -11 21 13 add
-3 17 -11 22 14 add
-3 17 -11 23 15 add
-3 17 -10 19 10 add
-3 17 -7 8 18 add
-3 17 -7 9 17 add
-3 17 -7 10 16 add
-3 17 -7 11 15 add
-3 17 -6 11 10 add
-3 17 -5 11 9 add
-3 17 -5 19 5 add
-3 17 -4 11 8 add
-3 17 -4 19 5 add
-3 17 -4 20 7 add
-3 17 -3 11 7 add
-3 17 -13 20 16 add
-3 17 -13 21 18 add
-3 17 -13 24 19 add
-3 17 -13 26 21 add
-3 17 -12 21 15 add
-3 17 -12 22 16 add
-3 17 -12 23 17 add
-3 17 -11 17 9 add
-3 17 -10 16 9 add
-3 17 -8 14 9 add
-3 17 -6 14 8 add
-3 17 -6 15 6 add
-3 17 -6 23 10 add
-3 17 -5 14 6 add
-3 17 -5 15 5 add
-3 17 -5 20 7 add
-3 17 -5 24 12 add
-3 17 -4 8 22 add
-3 17 -4 18 3 add
-3 17 -4 22 11 add
-3 17 -3 8 24 add
-3 17 -3 9 22 add
-3 17 -3 18 2 add
-3 17 -3 19 4 add
-3 17 -6 13 7 add
-3 17 -13 25 19 add
-3 17 -14 26 22 add
-3 23 -3 20 3 add
-3 23 -3 22 1 add
-3 23 -8 22 6 add
-3 23 -8 23 7 add
-3 23 -8 24 8 add
-3 23 -8 26 10 add
-3 23 -6 8 25 add
-3 23 -6 9 24 add
-3 23 -6 10 23 add
-3 23 -6 17 13 add
-3 23 -6 18 12 add
-3 23 -6 19 11 add
-3 23 -6 20 6 add
-3 23 -6 22 4 add
-3 23 -6 24 5 add
-3 23 -6 26 7 add
-3 23 -5 8 26 add
-3 23 -5 9 25 add
-3 23 -5 10 24 add
-3 23 -5 17 10 add
-3 23 -5 18 9 add
-3 23 -5 22 3 add
-3 23 -5 23 2 add
-3 23 -5 25 5 add
-3 23 -5 26 6 add
-3 23 -4 9 26 add
-3 23 -4 10 25 add
-3 23 -4 17 11 add
-3 23 -4 23 1 add
-3 23 -4 24 2 add
-3 23 -4 25 3 add
-3 23 -4 26 4 add
-3 23 -3 10 26 add
-3 23 -3 13 16 add
-3 23 -3 14 15 add
-3 23 -3 15 14 add
-3 23 -3 17 12 add
-3 23 -3 23 0 add
-3 23 -3 24 1 add
-3 23 -3 25 2 add
-3 23 -11 10 21 add
-3 23 -11 25 11 add
-3 23 -10 10 20 add
-3 23 -10 13 17 add
-3 23 -10 25 10 add
-3 23 -9 13 16 add
-3 23 -9 25 9 add
-3 23 -8 13 16 add
-3 23 -8 25 7 add
-3 23 -7 12 19 add
-3 23 -7 13 17 add
-3 23 -7 14 15 add
-3 23 -7 15 14 add
-3 23 -7 16 11 add
-3 23 -7 17 10 add
-3 23 -7 18 9 add
-3 23 -7 19 8 add
-3 23 -7 20 7 add
-3 23 -7 21 6 add
-3 23 -7 22 5 add
-3 23 -7 23 5 add
-3 23 -7 24 6 add
-3 23 -7 25 6 add
-3 23 -7 26 7 add
-3 23 -6 12 18 add
-3 23 -6 16 10 add
-3 23 -6 21 5 add
-3 23 -5 12 17 add
-3 23 -5 16 11 add
-3 23 -5 21 4 add
-3 23 -4 12 16 add
-3 23 -4 16 12 add
-3 23 -4 21 3 add
-3 23 -3 12 17 add
-3 23 -3 16 13 add
-3 23 -3 21 2 add
-3 23 -12 20 14 add
-3 23 -12 24 12 add
-3 23 -12 25 13 add
-3 23 -12 26 13 add
-3 23 -11 18 14 add
-3 23 -11 19 14 add
-3 23 -11 20 12 add
-3 23 -11 21 11 add
-3 23 -11 22 10 add
-3 23 -11 23 11 add
-3 23 -10 19 12 add
-3 23 -7 8 24 add
-3 23 -7 9 23 add
-3 23 -7 10 22 add
-3 23 -7 11 21 add
-3 23 -6 11 20 add
-3 23 -5 11 19 add
-3 23 -5 19 9 add
-3 23 -4 11 18 add
-3 23 -4 19 7 add
-3 23 -4 20 5 add
-3 23 -3 11 19 add
-3 23 -13 20 16 add
-3 23 -13 21 18 add
-3 23 -13 24 14 add
-3 23 -13 26 15 add
-3 23 -12 21 13 add
-3 23 -12 22 12 add
-3 23 -12 23 13 add
-3 23 -11 17 15 add
-3 23 -10 16 15 add
-3 23 -8 14 15 add
-3 23 -6 14 17 add
-3 23 -6 15 12 add
-3 23 -6 23 4 add
-3 23 -5 14 16 add
-3 23 -5 15 13 add
-3 23 -5 20 6 add
-3 23 -5 24 4 add
-3 23 -4 8 28 add
-3 23 -4 18 9 add
-3 23 -4 22 3 add
-3 23 -3 8 30 add
-3 23 -3 9 28 add
-3 23 -3 18 7 add
-3 23 -3 19 5 add
-3 23 -6 13 17 add
-3 23 -13 25 14 add
-3 23 -14 26 16 add
-3 24 -3 26 2 add
-3 24 -3 20 4 add
-3 24 -3 22 2 add
-3 24 -8 22 7 add
-3 24 -8 23 8 add
-3 24 -8 24 9 add
-3 24 -8 26 11 add
-3 24 -6 8 26 add
-3 24 -6 9 25 add
-3 24 -6 10 24 add
-3 24 -6 17 14 add
-3 24 -6 18 13 add
-3 24 -6 19 12 add
-3 24 -6 20 7 add
-3 24 -6 22 5 add
-3 24 -6 24 4 add
-3 24 -6 26 6 add
-3 24 -5 8 27 add
-3 24 -5 9 26 add
-3 24 -5 10 25 add
-3 24 -5 17 11 add
-3 24 -5 18 10 add
-3 24 -5 22 4 add
-3 24 -5 23 3 add
-3 24 -5 25 3 add
